Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 11:13:28,b'#Wisden announces #leading #cricketer #2019 #Benstokes ending the 3-year reign of #viratkohli #kohli #cricket\xe2\x80\xa6 https://t.co/WBurMpfNkD',b'sixitsports',"['Wisden', 'leading', 'cricketer', 'Benstokes', 'viratkohli', 'kohli', 'cricket']",1603
2020-04-08 10:56:03,b'\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3!!! @msdhoni @imVkohli @ImRo45 #Dhoni #MSDhoni #RohitSharma #Kohli \nFollow me \xf0\x9f\x91\x89 @nitish1452006 \xf0\x9f\x91\x88 for more\xf0\x9f\x86\x97\xe2\x80\xa6 https://t.co/RZ11CVH4d1',b'nitish1452006',"['Dhoni', 'MSDhoni', 'RohitSharma', 'Kohli']",31
2020-04-08 10:44:53,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Fawsan_Twitz',"['Kohli', 'Dhoni']",1132
2020-04-08 10:38:17,b'RT @republic: Virat Kohli picks Nasser Hussain over Ravi Shastri as his favourite commentator at present #IPL #RCB #Kohli #CoronavirusOutbr\xe2\x80\xa6',b'mohitsmartlove',"['IPL', 'RCB', 'Kohli']",1041
2020-04-08 10:37:35,b'RT @republic: Kevin Pietersen adorably plays backyard golf with pet dogs; watch video #Pietersen #Kohli #Cricketnews https://t.co/WvorHbP9Js',b'mohitsmartlove',"['Pietersen', 'Kohli', 'Cricketnews']",1041
2020-04-08 10:36:18,b'RT @republic: Virat Kohli picks Nasser Hussain over Ravi Shastri as his favourite commentator at present #IPL #RCB #Kohli #CoronavirusOutbr\xe2\x80\xa6',b'samarjeet_n',"['IPL', 'RCB', 'Kohli']",81623
2020-04-08 10:31:34,b'Kevin Pietersen adorably plays backyard golf with pet dogs; watch video #Pietersen #Kohli #Cricketnews https://t.co/WvorHbP9Js',b'republic',"['Pietersen', 'Kohli', 'Cricketnews']",932078
2020-04-08 10:00:33,b'RT @republic: Virat Kohli picks Nasser Hussain over Ravi Shastri as his favourite commentator at present #IPL #RCB #Kohli #CoronavirusOutbr\xe2\x80\xa6',b'anoop_ydv',"['IPL', 'RCB', 'Kohli']",100
2020-04-08 10:00:00,b'Virat Kohli picks Nasser Hussain over Ravi Shastri as his favourite commentator at present #IPL #RCB #Kohli\xe2\x80\xa6 https://t.co/XdqF2V3viQ',b'republic',"['IPL', 'RCB', 'Kohli']",932078
2020-04-08 09:55:41,b'Kohli is shit anyway #kohli #cricket RIP my mentions https://t.co/c9eEhuGIU6',b'chetvingtsept',"['kohli', 'cricket']",130
