Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 17:23:38,b'RT @WeLoveRohit: Stylish HitMan With Coat Suit \xe2\x9d\xa4\xef\xb8\x8f\n\n#RohitSharma https://t.co/wr8au3lKb3',b'Rocky54388129',['RohitSharma'],6
2020-04-08 17:20:59,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'Saiteja76501421',[],72
2020-04-08 17:17:35,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'Saiteja76501421',[],72
2020-04-08 17:15:20,b'RT @WeLoveRohit: Stylish HitMan With Coat Suit \xe2\x9d\xa4\xef\xb8\x8f\n\n#RohitSharma https://t.co/wr8au3lKb3',b'DhanushSakthi16',['RohitSharma'],359
2020-04-08 17:03:11,"b'RT @cricbuzz: \xe2\x80\x98Very thin line of respect within current Indian team\xe2\x80\x99, says #YuvrajSingh while talking about key differences within #TeamInd\xe2\x80\xa6'",b'SakhtDil_Krati',['YuvrajSingh'],292
2020-04-08 16:57:12,b'RT @thebharatarmy: \xf0\x9f\xa4\x94 PUT YOUR THINKING CAPS ON! Create your ultimate T20 cricketer by selecting 1 player from each category and mention the\xe2\x80\xa6',b'CricketFanatik',[],79
2020-04-08 16:53:51,b'RT @RooterSports: What are your views about this IPL XI? \xf0\x9f\xa4\x94\n\n#ShaneWarne #ViratKohli #MSDhoni #RohitSharma https://t.co/3AGU8qnVvU',b'Manvika__',"['ShaneWarne', 'ViratKohli', 'MSDhoni', 'RohitSharma']",355
2020-04-08 16:52:28,"b'RT @cricbuzz: \xe2\x80\x98Very thin line of respect within current Indian team\xe2\x80\x99, says #YuvrajSingh while talking about key differences within #TeamInd\xe2\x80\xa6'",b'TamilnaduD',['YuvrajSingh'],364
2020-04-08 16:48:10,b'RT @WeLoveRohit: Stylish HitMan With Coat Suit \xe2\x9d\xa4\xef\xb8\x8f\n\n#RohitSharma https://t.co/wr8au3lKb3',b'_Ak_45_',['RohitSharma'],137
2020-04-08 16:46:04,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'praba00564',[],811
2020-04-08 16:41:59,b'Virtual Assistant and Data Entry  Service\nVisit : 1.https://t.co/kaYPvOPwjL\n2.https://t.co/2Fo7IY9JPP\xe2\x80\xa6 https://t.co/ch26fj8kCf',b'khokon003',[],108
